Symbol,Company_name,Volumne,Turnover_value,Trades,Clean_price_avg_%,Clean_price_open_%,Clean_price_high_%,Clean_price_low_%,Clean_price_close_%,Change_%,ID,Group,Date
R2412A,0,2,198.32,1,96.68,96.68,96.68,96.68,96.68,-0.05,IB,112,2023-04-22
R2412AE,0,15,7521.15,2,99.1,99.1,99.1,99.1,99.1,0.0,IB,112,2023-04-22
R2504A,0,137,13413.3,2,96.6273,96.62,96.64,96.62,96.64,-0.37,IB,112,2023-04-22
R2506A,0,1407,142736.51,21,101.3174,101.0,102.06,101.0,102.06,0.85,IB,112,2023-04-22
R2509A,0,905,97342.96,12,101.3813,101.3,101.89,101.0103,101.2,-0.15,IB,112,2023-04-22
R2512A,0,379,40066.77,10,101.5571,101.79,101.79,101.25,101.4,-0.39,IB,112,2023-04-22
R2604A,0,2238,227699.61,28,100.1725,100.1001,100.4,100.011,100.0602,-0.14,IB,112,2023-04-22
R2612AE,0,2,915.38,1,91.25,91.25,91.25,91.25,91.25,0.0,IB,112,2023-04-22
R2804AE,0,882,450036.36,36,101.57,101.7,101.7,101.5,101.5,-0.49,IB,112,2023-04-22
R2406AE,MINISTERUL FINANTELOR - EURO,4,1968.12,1,99.1,99.1,99.1,99.1,99.1,1.12,IB,112,2023-04-22
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,3032,312335.77,10,99.8929,99.88,99.99,99.61,99.8998,0.19,IB,112,2023-04-22
R2312A,MINISTERUL FINANTELOR PUBLICE,13566,1365472.56,47,98.374,98.3,98.4,98.25,98.4,0.0,IB,112,2023-04-22
R2408A,0,838,84261.56,13,96.5808,96.9899,96.9899,96.3,96.96,0.01,IB,112,2023-04-22
R2508AE,0,10,4756.54,3,94.08,94.1999,94.2,93.9,94.2,0.0,IB,112,2023-04-22
R2512AE,0,380,175975.33,21,92.259,92.21,92.71,92.2001,92.69,0.52,IB,112,2023-04-22
ALB25A,Primaria Alba Iulia,37,402.36,2,98.1,95.72,100.9,95.72,100.9,-2.7,CB,113,2023-04-23
AUT24E,Obligatiuni Autonom Services 2024,9,44674.13,5,97.27,98.0,98.0,97.0,97.0,0.0,CB,113,2023-04-23
PBK27E,Patria Bank Obligatiuni 2027,21,49911.97,9,94.0,94.0,94.0,94.0,94.0,0.0,CB,113,2023-04-23
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,648,59562.32,21,90.99,91.28,91.88,90.0,91.0,1.11,CB,113,2023-04-23
R2312B,MINISTERUL FINANTELOR,109,11358.25,6,100.155,100.479,100.479,100.05,100.05,-0.43,IB,113,2023-04-23
R2403A,0,6250,611258.8,21,96.9406,96.999,96.999,96.5,96.999,0.0,IB,113,2023-04-23
R2404A,0,239,24098.37,7,99.35,99.35,99.35,99.3499,99.35,0.0,IB,113,2023-04-23
R2404AE,0,50,24539.6,2,98.604,98.5,98.63,98.5,98.63,0.49,IB,113,2023-04-23
R2404B,0,500,50883.56,7,100.0672,100.2503,100.2503,100.0004,100.0004,-0.6,IB,113,2023-04-23
R2410A,0,295,29057.8,5,95.731,95.75,95.75,95.71,95.71,-0.01,IB,113,2023-04-23
R2412AE,0,22,11028.71,5,99.1445,99.19,99.19,99.1,99.1,0.0,IB,113,2023-04-23
R2504A,0,52,5116.82,3,97.0804,97.34,97.34,97.03,97.08,0.46,IB,113,2023-04-23
R2506A,0,2668,269856.17,24,100.9555,102.0,102.1446,100.68,102.1,0.04,IB,113,2023-04-23
R2509A,0,396,42512.17,12,101.1044,101.2,101.8999,101.021,101.2,0.0,IB,113,2023-04-23
R2512A,0,989,104398.92,25,101.3301,101.4,101.4,101.25,101.3003,-0.1,IB,113,2023-04-23
R2603AE,0,140,63797.55,2,91.4743,91.47,91.478,91.47,91.478,0.01,IB,113,2023-04-23
R2604A,0,294,29988.82,14,100.3728,100.3,100.5,100.1001,100.5,0.44,IB,113,2023-04-23
R2610AE,0,30,13696.8,3,90.9,90.9,90.9,90.9,90.9,2.02,IB,113,2023-04-23
R2612AE,0,1,457.35,1,91.25,91.25,91.25,91.25,91.25,0.0,IB,113,2023-04-23
R2804AE,0,191,97624.18,11,101.8039,101.69,102.12,101.51,102.12,0.61,IB,113,2023-04-23
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,101,10377.03,4,99.6034,99.8899,99.8899,99.6,99.6011,-0.3,IB,113,2023-04-23
R2312A,MINISTERUL FINANTELOR PUBLICE,3938,396587.98,17,98.398,98.42,98.499,98.28,98.499,0.1,IB,113,2023-04-23
R2408A,0,77,7770.53,2,96.9059,96.6,96.9799,96.6,96.9799,0.02,IB,113,2023-04-23
R2508AE,0,112,53390.88,5,94.3629,94.35,94.37,94.35,94.37,0.18,IB,113,2023-04-23
HUE26A,CJ HUNEDOARA,34,645.8,1,100.0,100.0,100.0,100.0,100.0,-1.57,CB,114,2023-04-24
ALB25A,Primaria Alba Iulia,21,234.82,2,100.9,100.9,100.9,100.9,100.9,0.0,CB,114,2023-04-24
AUT24E,Obligatiuni Autonom Services 2024,3,14871.31,1,97.0,97.0,97.0,97.0,97.0,0.0,CB,114,2023-04-24
PBK27E,Patria Bank Obligatiuni 2027,13,30941.62,4,94.0,94.0,94.0,94.0,94.0,0.0,CB,114,2023-04-24
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,30,2773.5,2,91.5,91.5,91.5,91.5,91.5,0.55,CB,114,2023-04-24
R2312AE,MINISTERUL FINANTELOR,5,2530.35,1,100.5,100.5,100.5,100.5,100.5,0.7,IB,114,2023-04-24
R2312B,0,39,4077.06,2,100.4759,100.4787,100.4787,100.475,100.475,0.42,IB,114,2023-04-24
R2403A,0,1123,110139.92,15,97.2065,97.13,97.39,96.62,97.39,0.4,IB,114,2023-04-24
R2404AE,0,3,1469.07,1,98.25,98.25,98.25,98.25,98.25,-0.39,IB,114,2023-04-24
R2404B,0,33,3370.29,2,100.4,100.4,100.4,100.4,100.4,0.4,IB,114,2023-04-24
R2404BE,0,400,199105.4,4,99.4368,99.7,99.7,99.43,99.43,-0.27,IB,114,2023-04-24
R2410A,0,1365,134533.97,14,95.7797,95.61,95.8,95.61,95.8,0.09,IB,114,2023-04-24
R2412AE,0,167,83875.75,2,99.2,99.2,99.2,99.2,99.2,0.1,IB,114,2023-04-24
R2504A,0,80,7875.2,1,97.1,97.1,97.1,97.1,97.1,0.02,IB,114,2023-04-24
R2506A,0,137,13965.73,6,101.7296,101.0,102.13,101.0,102.13,0.03,IB,114,2023-04-24
R2509A,0,627,67387.71,18,101.2067,101.79,101.79,101.0103,101.4,0.2,IB,114,2023-04-24
R2512A,0,1093,115362.14,21,101.2964,101.3,101.6899,101.16,101.6899,0.38,IB,114,2023-04-24
R2604A,0,87,8887.05,7,100.499,100.499,100.499,100.499,100.499,0.0,IB,114,2023-04-24
R2804AE,0,45,23060.35,7,101.9257,102.15,102.15,101.5305,102.0,-0.12,IB,114,2023-04-24
R2406AE,MINISTERUL FINANTELOR - EURO,524,255234.79,15,98.0563,98.4,98.87,98.0,98.87,-0.23,IB,114,2023-04-24
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,38,3911.6,2,99.7868,99.7001,99.7999,99.7001,99.7999,0.2,IB,114,2023-04-24
R2312A,MINISTERUL FINANTELOR PUBLICE,3831,386192.63,24,98.4872,98.499,98.5,98.3,98.5,0.0,IB,114,2023-04-24
R2408A,0,161,16261.0,4,96.979,96.979,96.979,96.979,96.979,0.0,IB,114,2023-04-24
R2508AE,0,62,29520.02,3,94.1185,94.35,94.35,94.0,94.0,-0.39,IB,114,2023-04-24
R2512AE,0,2,930.92,1,92.69,92.69,92.69,92.69,92.69,0.0,IB,114,2023-04-24
BNET26E,BITTNET SYSTEMS - 2026E,2,1038.97,1,104.76,104.76,104.76,104.76,104.76,-0.02,CB,115,2023-04-25
R2309AE,MINISTERUL FINANTELOR,116,58852.6,2,101.0,100.9999,101.0,100.9999,101.0,1.0,IB,115,2023-04-25
R2312B,0,151,15792.74,7,100.4778,100.474,100.4787,100.474,100.4787,0.0,IB,115,2023-04-25
R2403A,0,173,16998.78,5,97.3787,97.3789,97.38,97.37,97.38,0.0,IB,115,2023-04-25
R2404A,0,180,18212.4,8,99.6401,99.74,99.74,99.5601,99.74,0.24,IB,115,2023-04-25
R2404B,0,164,16845.44,3,100.9448,100.8984,100.9888,100.8984,100.9888,0.09,IB,115,2023-04-25
R2404BE,0,57,28439.73,4,99.9114,99.85,99.99,99.85,99.99,0.34,IB,115,2023-04-25
R2409AE,0,30,15001.6,2,98.8967,98.85,98.99,98.85,98.99,1.01,IB,115,2023-04-25
R2410A,0,46,4542.9,3,95.9587,95.9,96.35,95.9,96.35,0.68,IB,115,2023-04-25
R2412AE,0,33,16538.28,2,99.22,99.22,99.22,99.22,99.22,0.02,IB,115,2023-04-25
R2506A,0,115,11794.63,6,102.302,102.2399,102.47,102.2399,102.47,0.17,IB,115,2023-04-25
R2509A,0,60,6469.1,6,101.5083,101.5,102.0,101.5,102.0,0.04,IB,115,2023-04-25
R2512A,0,481,51041.45,13,101.8153,101.39,101.85,101.39,101.85,0.16,IB,115,2023-04-25
R2604A,0,107,10934.53,2,100.5019,100.5,100.699,100.5,100.699,0.2,IB,115,2023-04-25
R2804AE,0,936,478579.66,13,101.9282,101.95,101.95,101.66,101.66,-0.33,IB,115,2023-04-25
R2406AE,MINISTERUL FINANTELOR - EURO,10,4899.75,2,98.871,98.87,98.88,98.87,98.88,1.31,IB,115,2023-04-25
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,543,55926.58,11,99.8253,99.79,99.9599,99.79,99.8,0.0,IB,115,2023-04-25
R2312A,MINISTERUL FINANTELOR PUBLICE,2766,279748.68,15,98.7883,98.6,98.8,98.6,98.78,0.28,IB,115,2023-04-25
R2408A,0,41,4151.98,2,97.2278,97.22,97.2399,97.22,97.2399,0.25,IB,115,2023-04-25
R2508AE,0,29,13807.19,2,94.35,94.35,94.35,94.35,94.35,0.37,IB,115,2023-04-25
R2512AE,0,668,309006.89,12,92.3394,92.3001,92.48,92.3001,92.31,-0.21,IB,115,2023-04-25
HUE26,CJ HUNEDOARA,104,1976.59,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,116,2023-04-26
HUE26A,0,50,950.28,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,116,2023-04-26
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,53,1007.3,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,116,2023-04-26
TIM26D,MUNICIPIUL TIMISOARA,200,4085.73,2,107.69,107.69,107.69,107.69,107.69,14.97,CB,116,2023-04-26
BNET26E,BITTNET SYSTEMS - 2026E,17,8829.16,2,104.74,104.74,104.74,104.74,104.74,-0.02,CB,116,2023-04-26
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,2,4753.18,1,95.79,95.79,95.79,95.79,95.79,1.9,CB,116,2023-04-26
AUT24E,Obligatiuni Autonom Services 2024,3,14834.47,1,97.0,97.0,97.0,97.0,97.0,0.0,CB,116,2023-04-26
UCB24,Obligatiuni Unicredit Bank 2024,1,9947.8,1,99.67,99.67,99.67,99.67,99.67,1.19,CB,116,2023-04-26
PBK27E,Patria Bank Obligatiuni 2027,50,121185.72,5,95.98,95.99,95.99,95.98,95.98,0.0,CB,116,2023-04-26
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,825,75635.74,25,90.67,91.49,91.49,90.5,91.2,-0.53,CB,116,2023-04-26
R2309AE,MINISTERUL FINANTELOR,12,6033.0,1,100.1,100.1,100.1,100.1,100.1,-0.89,IB,116,2023-04-26
R2312B,0,312,32636.37,7,100.472,100.478,100.4789,100.468,100.4788,0.0,IB,116,2023-04-26
R2403A,0,387,38011.21,12,97.3301,97.3799,97.3799,97.02,97.37,-0.01,IB,116,2023-04-26
R2404A,0,56,5677.54,2,99.8244,99.75,99.9393,99.75,99.9393,0.2,IB,116,2023-04-26
R2404B,0,381,38981.4,11,100.524,100.9888,100.9899,100.1,100.11,-0.87,IB,116,2023-04-26
R2410A,0,99,9822.78,1,96.3999,96.3999,96.3999,96.3999,96.3999,0.05,IB,116,2023-04-26
R2412A,0,539,53475.32,12,96.6421,96.65,96.66,96.5,96.66,0.01,IB,116,2023-04-26
R2504A,0,265,26333.05,9,97.9898,97.99,97.99,97.9895,97.9895,0.64,IB,116,2023-04-26
R2506A,0,1033,107083.46,21,103.3828,102.895,105.9998,102.895,103.79,1.29,IB,116,2023-04-26
R2509A,0,2585,279346.66,49,101.7345,101.51,102.09,101.5,101.98,-0.02,IB,116,2023-04-26
R2512A,0,874,93072.17,19,102.1697,101.8799,102.2998,101.8799,102.2998,0.44,IB,116,2023-04-26
R2603AE,0,2,910.36,1,91.5,91.5,91.5,91.5,91.5,0.0,IB,116,2023-04-26
R2604A,0,1826,186942.91,22,100.6684,100.5,100.9,100.21,100.9,0.2,IB,116,2023-04-26
R2610AE,0,2,912.84,1,91.0,91.0,91.0,91.0,91.0,0.0,IB,116,2023-04-26
R2804AE,0,907,462442.91,23,101.6462,101.6403,101.6601,101.64,101.66,0.0,IB,116,2023-04-26
R2406AE,MINISTERUL FINANTELOR - EURO,60,29245.0,6,98.3813,98.8888,98.8888,98.0,98.0,-0.89,IB,116,2023-04-26
R2312A,MINISTERUL FINANTELOR PUBLICE,9574,967807.05,31,98.727,98.7999,98.7999,98.6,98.7798,0.0,IB,116,2023-04-26
R2408A,0,656,66551.2,10,97.3912,97.39,97.3929,97.39,97.3929,0.16,IB,116,2023-04-26
R2512AE,0,1018,470472.13,19,92.2688,92.31,92.31,92.2,92.201,-0.12,IB,116,2023-04-26
HUE26,CJ HUNEDOARA,200,3803.45,2,100.0,100.0,100.0,100.0,100.0,0.0,CB,117,2023-04-27
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,1,9660.36,1,95.67,95.67,95.67,95.67,95.67,-0.01,CB,117,2023-04-27
ALB25,Primaria Alba Iulia,84,955.08,2,102.5,102.5,102.5,102.5,102.5,2.5,CB,117,2023-04-27
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,4,9504.36,2,95.78,95.77,95.78,95.77,95.78,-0.01,CB,117,2023-04-27
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,3,7397.55,1,96.8,96.8,96.8,96.8,96.8,-3.49,CB,117,2023-04-27
AUT24E,Obligatiuni Autonom Services 2024,1,4993.11,1,98.0,98.0,98.0,98.0,98.0,1.03,CB,117,2023-04-27
PBK27E,Patria Bank Obligatiuni 2027,3,7286.98,2,96.2,96.2,96.2,96.2,96.2,0.23,CB,117,2023-04-27
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,561,51587.36,20,90.88,91.29,91.3,90.5,91.15,-0.05,CB,117,2023-04-27
R2309AE,MINISTERUL FINANTELOR,5,2522.65,1,100.5,100.5,100.5,100.5,100.5,0.4,IB,117,2023-04-27
R2312B,0,163,17060.95,11,100.4773,100.4788,100.4788,100.47,100.4787,0.0,IB,117,2023-04-27
R2403A,0,480,47204.44,13,97.4222,97.37,97.8999,97.37,97.55,0.18,IB,117,2023-04-27
R2404A,0,589,59767.03,13,99.8616,99.9393,99.9393,99.75,99.75,-0.19,IB,117,2023-04-27
R2404B,0,65,6684.6,3,100.9889,100.9889,100.989,100.9889,100.989,0.88,IB,117,2023-04-27
R2409AE,0,1310,649511.14,4,98.098,98.1,98.1,97.8161,97.8161,-1.19,IB,117,2023-04-27
R2410A,0,3345,331128.83,11,96.1489,96.1,96.3,96.099,96.2999,-0.1,IB,117,2023-04-27
R2412A,0,114,11324.38,5,96.7288,96.6749,96.8999,96.6749,96.8999,0.25,IB,117,2023-04-27
R2412AE,0,70,35071.7,3,99.2429,99.22,99.3,99.22,99.3,0.08,IB,117,2023-04-27
R2504A,0,26,2584.92,2,97.9897,97.9899,97.9899,97.9895,97.9895,0.0,IB,117,2023-04-27
R2506A,0,1270,132038.52,20,103.6266,103.79,103.99,102.88,103.858,0.07,IB,117,2023-04-27
R2509A,0,722,78315.83,28,102.0705,101.99,102.2987,101.6201,102.0,0.02,IB,117,2023-04-27
R2512A,0,2197,233840.26,20,102.0562,102.69,102.69,102.0,102.68,0.37,IB,117,2023-04-27
R2604A,0,989,101700.63,18,101.0616,100.9,101.448,100.9,101.448,0.54,IB,117,2023-04-27
R2804AE,0,878,449675.71,25,102.1329,101.9,102.19,101.67,102.1899,0.52,IB,117,2023-04-27
R2312A,MINISTERUL FINANTELOR PUBLICE,2323,234851.21,22,98.7082,98.78,98.8,98.67,98.7798,0.0,IB,117,2023-04-27
R2408A,0,148,15089.65,3,97.8642,97.9345,97.9345,97.7399,97.93,0.55,IB,117,2023-04-27
R2512AE,0,19,8817.09,3,92.6995,92.71,92.71,92.69,92.69,0.53,IB,117,2023-04-27
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,5,95.11,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,118,2023-04-28
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,4,9513.31,2,95.78,95.78,95.79,95.78,95.79,0.01,CB,118,2023-04-28
PBK28E,Patria Bank Obligatiuni 2028 EUR,8,19339.91,2,95.94,95.89,95.98,95.89,95.98,0.02,CB,118,2023-04-28
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,119,10984.96,7,91.21,91.39,91.49,91.13,91.26,0.12,CB,118,2023-04-28
R2312AE,MINISTERUL FINANTELOR,111,55537.37,5,99.5733,99.6,99.6,99.46,99.46,-1.03,IB,118,2023-04-28
R2403A,0,125,12322.85,3,97.6563,97.7388,97.7388,97.6,97.6,0.05,IB,118,2023-04-28
R2404A,0,172,17456.04,4,99.8583,99.8,99.9392,99.8,99.9392,0.19,IB,118,2023-04-28
R2404B,0,41,4217.67,3,100.9989,100.9989,100.9989,100.9989,100.9989,0.01,IB,118,2023-04-28
R2404BE,0,108,53943.84,3,99.99,99.99,99.99,99.99,99.99,0.0,IB,118,2023-04-28
R2409AE,0,22,10973.34,2,98.6218,98.84,98.84,98.6,98.6,0.8,IB,118,2023-04-28
R2410A,0,918,91086.87,11,96.3632,96.339,96.45,96.339,96.45,0.16,IB,118,2023-04-28
R2412AE,0,192,96146.32,4,99.1104,99.15,99.15,99.1,99.1,-0.2,IB,118,2023-04-28
R2506A,0,4081,425341.81,22,103.8632,103.8578,103.898,103.8499,103.89,0.03,IB,118,2023-04-28
R2509A,0,461,50121.02,11,102.3021,102.2987,102.79,102.18,102.79,0.77,IB,118,2023-04-28
R2512A,0,43,4606.0,4,102.7063,102.65,102.79,102.65,102.79,0.11,IB,118,2023-04-28
R2603AE,0,303,136704.16,10,90.6723,91.0002,91.5,90.61,91.5,0.0,IB,118,2023-04-28
R2604A,0,48,4954.39,4,101.4294,101.447,101.4899,101.4,101.4,-0.05,IB,118,2023-04-28
R2612AE,0,6,2741.1,1,91.25,91.25,91.25,91.25,91.25,0.0,IB,118,2023-04-28
R2804AE,0,2167,1106488.6,43,101.7285,101.9999,102.0,101.6,101.99,-0.2,IB,118,2023-04-28
R2312A,MINISTERUL FINANTELOR PUBLICE,419,42419.72,5,98.8402,98.7798,98.8999,98.7798,98.8799,0.1,IB,118,2023-04-28
R2408A,0,23,2346.92,2,97.9299,97.9299,97.9299,97.9299,97.9299,0.0,IB,118,2023-04-28
R2508AE,0,106,50469.11,5,94.3525,94.0,94.37,94.0,94.0,-0.37,IB,118,2023-04-28
R2512AE,0,2025,934106.26,24,92.0662,92.6,92.6,92.0,92.0,-0.74,IB,118,2023-04-28
HUE26A,CJ HUNEDOARA,16,304.46,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,119,2023-04-29
TIM26C,MUNICIPIUL TIMISOARA,30,575.75,1,101.0,101.0,101.0,101.0,101.0,0.0,CB,119,2023-04-29
ORV27,PRIMARIA ORASULUI ORAVITA,38,1221.81,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,119,2023-04-29
BNET26E,BITTNET SYSTEMS - 2026E,56,29121.22,2,104.7,104.7,104.7,104.7,104.7,0.0,CB,119,2023-04-29
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,93,8660.75,5,91.99,92.1,92.1,91.98,91.99,0.0,CB,119,2023-04-29
R2312AE,MINISTERUL FINANTELOR,75,37451.5,3,99.3531,99.4,99.4,99.3525,99.3525,-0.11,IB,119,2023-04-29
R2312B,0,146,15300.8,7,100.549,100.549,100.549,100.5489,100.549,0.07,IB,119,2023-04-29
R2403A,0,224,22091.58,6,97.6831,97.69,97.73,97.6,97.73,0.04,IB,119,2023-04-29
R2404A,0,1019,103500.83,4,99.901,99.92,99.92,99.9,99.9,-0.04,IB,119,2023-04-29
R2404B,0,114,11731.74,1,100.999,100.999,100.999,100.999,100.999,0.25,IB,119,2023-04-29
R2404BE,0,70,35036.22,4,100.1653,100.0,100.1899,100.0,100.1899,0.2,IB,119,2023-04-29
R2410A,0,410,40745.8,3,96.5001,96.5,96.5001,96.5,96.5001,0.04,IB,119,2023-04-29
R2412AE,0,7,3513.09,1,99.3,99.3,99.3,99.3,99.3,0.0,IB,119,2023-04-29
R2504A,0,20,1989.2,2,97.9898,97.9898,97.9898,97.9898,97.9898,0.0,IB,119,2023-04-29
R2506A,0,224,23441.6,3,104.25,104.25,104.25,104.25,104.25,0.0,IB,119,2023-04-29
R2509A,0,1100,119415.35,17,102.0894,102.51,102.78,102.0,102.78,0.26,IB,119,2023-04-29
R2512A,0,428,45967.42,10,102.9505,102.97,102.98,102.82,102.9,0.1,IB,119,2023-04-29
R2603AE,0,22,10018.36,2,91.5,91.5,91.5,91.5,91.5,0.0,IB,119,2023-04-29
R2604A,0,825,85219.29,19,101.4667,101.4997,101.5,101.2,101.4999,0.0,IB,119,2023-04-29
R2610AE,0,24,10960.08,5,91.0,91.0,91.0,91.0,91.0,1.73,IB,119,2023-04-29
R2612AE,0,11,4958.58,1,90.0,90.0,90.0,90.0,90.0,-1.37,IB,119,2023-04-29
R2804AE,0,785,400439.37,27,101.5849,101.56,101.9,101.5508,101.9,0.33,IB,119,2023-04-29
R2312A,MINISTERUL FINANTELOR PUBLICE,2303,233467.35,14,98.9552,98.9,98.99,98.9,98.99,0.04,IB,119,2023-04-29
R2408A,0,50,5103.0,1,97.93,97.93,97.93,97.93,97.93,0.29,IB,119,2023-04-29
R2508AE,0,350,165484.88,10,93.6508,94.0,94.0,93.5,93.5,-0.02,IB,119,2023-04-29
R2512AE,0,312,144635.6,12,92.5044,92.5389,92.5389,92.478,92.4896,0.1,IB,119,2023-04-29
BNET26E,BITTNET SYSTEMS - 2026E,21,10920.17,2,104.7,104.7,104.7,104.7,104.7,0.0,CB,120,2023-04-30
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,1,2360.7,1,95.03,95.03,95.03,95.03,95.03,-0.79,CB,120,2023-04-30
PBK28E,Patria Bank Obligatiuni 2028 EUR,14,33926.55,5,96.13,95.98,96.39,95.98,96.39,1.45,CB,120,2023-04-30
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,279,25970.55,10,91.92,92.0,92.1,91.51,92.0,0.01,CB,120,2023-04-30
R2309AE,MINISTERUL FINANTELOR,7,3511.13,2,99.8286,99.9,99.9,99.8001,99.8001,-0.7,IB,120,2023-04-30
R2312AE,0,800,399391.0,16,99.3453,99.3529,99.3529,99.3,99.3,-0.05,IB,120,2023-04-30
R2312B,0,429,44957.07,8,100.5154,100.55,100.55,100.4,100.4,-0.15,IB,120,2023-04-30
R2403A,0,617,60847.04,12,97.6667,97.73,97.79,97.4,97.42,-0.32,IB,120,2023-04-30
R2404A,0,1786,181412.18,10,99.8945,99.9,99.9,99.85,99.9,0.0,IB,120,2023-04-30
R2404B,0,717,73661.33,9,100.7958,100.9999,101.2889,100.7,100.7,-0.3,IB,120,2023-04-30
R2410A,0,297,29524.93,6,96.5206,96.5001,96.6,96.5,96.5,0.0,IB,120,2023-04-30
R2412A,0,160,15980.8,1,97.22,97.22,97.22,97.22,97.22,-0.01,IB,120,2023-04-30
R2412AE,0,5,2508.95,1,99.3,99.3,99.3,99.3,99.3,0.0,IB,120,2023-04-30
R2504A,0,160,15938.58,5,98.126,97.9898,98.4999,97.9898,98.4999,0.52,IB,120,2023-04-30
R2506A,0,180,18807.05,9,104.0531,104.25,104.25,102.25,104.2399,-0.01,IB,120,2023-04-30
R2509A,0,1166,126663.88,15,102.1411,102.0302,102.79,102.0,102.3,-0.47,IB,120,2023-04-30
R2512A,0,1351,144781.99,29,102.6965,102.9,102.9,102.3,102.69,-0.2,IB,120,2023-04-30
R2604A,0,691,71343.45,11,101.3966,101.4999,101.5,101.2,101.2,-0.3,IB,120,2023-04-30
R2804AE,0,865,441048.86,37,101.5446,101.55,101.88,101.33,101.5,-0.39,IB,120,2023-04-30
R2312A,MINISTERUL FINANTELOR PUBLICE,190,19270.5,4,98.9937,98.96,99.0,98.96,99.0,0.01,IB,120,2023-04-30
R2408A,0,537,54762.56,8,97.8386,97.9299,97.9395,97.602,97.6101,-0.33,IB,120,2023-04-30
R2508AE,0,363,171455.97,16,93.5788,93.9,94.3,93.5,93.5,0.0,IB,120,2023-04-30
R2512AE,0,332,153567.62,14,92.3181,92.4894,92.4895,92.0,92.0121,-0.52,IB,120,2023-04-30
HUE26,CJ HUNEDOARA,136,2595.48,5,100.21,101.17,101.17,99.0,99.0,-1.0,CB,121,2023-05-01
BNET26E,BITTNET SYSTEMS - 2026E,9,4683.95,2,104.69,104.7,104.7,104.69,104.69,-0.01,CB,121,2023-05-01
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,4,9449.08,2,95.02,95.03,95.03,95.02,95.02,-0.01,CB,121,2023-05-01
PBK28E,Patria Bank Obligatiuni 2028 EUR,7,16890.05,3,95.64,95.65,95.65,95.61,95.61,-0.81,CB,121,2023-05-01
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,956,88529.19,14,91.38,92.0,92.0,91.27,91.99,-0.01,CB,121,2023-05-01
R2312B,MINISTERUL FINANTELOR,965,101072.25,5,100.398,100.3999,100.55,100.2002,100.55,0.15,IB,121,2023-05-01
R2403A,0,815,80082.45,15,97.2808,97.4101,97.4101,97.121,97.221,-0.2,IB,121,2023-05-01
R2404A,0,530,53851.8,8,99.8672,99.85,99.9,99.8,99.9,0.0,IB,121,2023-05-01
R2404AE,0,25,12214.0,1,98.23,98.23,98.23,98.23,98.23,0.17,IB,121,2023-05-01
R2404B,0,1,102.8,1,100.7999,100.7999,100.7999,100.7999,100.7999,0.1,IB,121,2023-05-01
R2410A,0,437,43423.64,6,96.4476,96.5,96.5,96.33,96.33,-0.18,IB,121,2023-05-01
R2412A,0,289,28847.47,3,97.1182,97.22,97.2298,97.0,97.2298,0.01,IB,121,2023-05-01
R2412AE,0,175,87286.39,11,98.643,99.101,99.101,98.0,99.05,-0.25,IB,121,2023-05-01
R2506A,0,1847,189940.15,18,102.3471,102.3501,104.2399,101.95,103.299,-0.9,IB,121,2023-05-01
R2509A,0,826,89850.62,21,102.2279,102.6998,102.7399,101.9,102.0,-0.29,IB,121,2023-05-01
R2512A,0,1805,193061.55,9,102.4196,102.69,102.789,102.121,102.1211,-0.55,IB,121,2023-05-01
R2603AE,0,162,72842.58,8,90.3285,90.6001,90.6001,90.2001,90.6001,-0.98,IB,121,2023-05-01
R2604A,0,1202,123586.57,21,100.9075,101.0,101.2,100.6001,101.09,-0.11,IB,121,2023-05-01
R2612AE,0,113,50944.92,3,90.0,90.0,90.0,89.9999,89.9999,0.0,IB,121,2023-05-01
R2804AE,0,387,197023.26,23,101.3185,101.5,101.5,101.2,101.36,-0.14,IB,121,2023-05-01
